Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Image Printer\Image Printer.csproj,File,Image Printer\ImagePrinter.cs,272,5,"M:System.Drawing.Bitmap.SetPixel(System.Int32,System.Int32,System.Drawing.Color)",,,,,"tempBitmap.SetPixel(row, col, tempArray[row, col]);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Image Printer\Image Printer.csproj,File,Image Printer\ImagePrinter.cs,267,3,T:System.Drawing.Bitmap,,,,,"Bitmap tempBitmap = new(256, 256);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Image Printer\Image Printer.csproj,File,Image Printer\ImagePrinter.cs,267,3,"M:System.Drawing.Bitmap.#ctor(System.Int32,System.Int32)",,,,,"Bitmap tempBitmap = new(256, 256);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Image Printer\Image Printer.csproj,File,Image Printer\ImagePrinter.cs,246,2,T:System.Drawing.Bitmap,,,,,"public static Bitmap ResizeImage(Bitmap originalImage, int newWidth, int newHeight)"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Image Printer\Image Printer.csproj,File,Image Printer\ImagePrinter.cs,246,2,T:System.Drawing.Bitmap,,,,,"public static Bitmap ResizeImage(Bitmap originalImage, int newWidth, int newHeight)"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Image Printer\Image Printer.csproj,File,Image Printer\ImagePrinter.cs,251,3,"M:System.Drawing.Graphics.DrawImage(System.Drawing.Image,System.Int32,System.Int32,System.Int32,System.Int32)",,,,,"graphicsHandle.DrawImage(originalImage, 0, 0, newWidth, newHeight);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Image Printer\Image Printer.csproj,File,Image Printer\ImagePrinter.cs,249,3,T:System.Drawing.Graphics,,,,,Graphics graphicsHandle = Graphics.FromImage(newImage);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Image Printer\Image Printer.csproj,File,Image Printer\ImagePrinter.cs,249,3,T:System.Drawing.Graphics,,,,,Graphics graphicsHandle = Graphics.FromImage(newImage);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Image Printer\Image Printer.csproj,File,Image Printer\ImagePrinter.cs,249,3,M:System.Drawing.Graphics.FromImage(System.Drawing.Image),,,,,Graphics graphicsHandle = Graphics.FromImage(newImage);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Image Printer\Image Printer.csproj,File,Image Printer\ImagePrinter.cs,248,3,T:System.Drawing.Bitmap,,,,,"Bitmap newImage = new(newWidth, newHeight);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Image Printer\Image Printer.csproj,File,Image Printer\ImagePrinter.cs,248,3,"M:System.Drawing.Bitmap.#ctor(System.Int32,System.Int32)",,,,,"Bitmap newImage = new(newWidth, newHeight);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Image Printer\Image Printer.csproj,File,Image Printer\ImagePrinter.cs,236,3,T:System.Drawing.Bitmap,,,,,"Picture = ResizeImage(OriginalPicture, newWidth, newHeight);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Image Printer\Image Printer.csproj,File,Image Printer\ImagePrinter.cs,236,3,T:System.Drawing.Bitmap,,,,,"Picture = ResizeImage(OriginalPicture, newWidth, newHeight);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Image Printer\Image Printer.csproj,File,Image Printer\ImagePrinter.cs,236,3,T:System.Drawing.Bitmap,,,,,"Picture = ResizeImage(OriginalPicture, newWidth, newHeight);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Image Printer\Image Printer.csproj,File,Image Printer\ImagePrinter.cs,234,3,T:System.Drawing.Bitmap,,,,,"int newHeight = Math.Max(1, (int)(OriginalPicture.Height * percent));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Image Printer\Image Printer.csproj,File,Image Printer\ImagePrinter.cs,234,3,P:System.Drawing.Image.Height,,,,,"int newHeight = Math.Max(1, (int)(OriginalPicture.Height * percent));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Image Printer\Image Printer.csproj,File,Image Printer\ImagePrinter.cs,233,3,T:System.Drawing.Bitmap,,,,,"int newWidth = Math.Max(1, (int)(OriginalPicture.Width * percent));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Image Printer\Image Printer.csproj,File,Image Printer\ImagePrinter.cs,233,3,P:System.Drawing.Image.Width,,,,,"int newWidth = Math.Max(1, (int)(OriginalPicture.Width * percent));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Image Printer\Image Printer.csproj,File,Image Printer\ImagePrinter.cs,175,5,T:System.Drawing.Bitmap,,,,,"asciiArray[i, j] = ColorToASCII(Picture.GetPixel(j, i));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Image Printer\Image Printer.csproj,File,Image Printer\ImagePrinter.cs,175,5,"M:System.Drawing.Bitmap.GetPixel(System.Int32,System.Int32)",,,,,"asciiArray[i, j] = ColorToASCII(Picture.GetPixel(j, i));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Image Printer\Image Printer.csproj,File,Image Printer\ImagePrinter.cs,173,4,T:System.Drawing.Bitmap,,,,,"for (int j = 0; j < Picture.Width; j++)  				{  					asciiArray[i, j] = ColorToASCII(Picture.GetPixel(j, i));  				}"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Image Printer\Image Printer.csproj,File,Image Printer\ImagePrinter.cs,173,4,P:System.Drawing.Image.Width,,,,,"for (int j = 0; j < Picture.Width; j++)  				{  					asciiArray[i, j] = ColorToASCII(Picture.GetPixel(j, i));  				}"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Image Printer\Image Printer.csproj,File,Image Printer\ImagePrinter.cs,171,3,T:System.Drawing.Bitmap,,,,,"for (int i = 0; i < Picture.Height; i++)  			{  				for (int j = 0; j < Picture.Width; j++)  				{  					asciiArray[i, j] = ColorToASCII(Picture.GetPixel(j, i));  				}  			}"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Image Printer\Image Printer.csproj,File,Image Printer\ImagePrinter.cs,171,3,P:System.Drawing.Image.Height,,,,,"for (int i = 0; i < Picture.Height; i++)  			{  				for (int j = 0; j < Picture.Width; j++)  				{  					asciiArray[i, j] = ColorToASCII(Picture.GetPixel(j, i));  				}  			}"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Image Printer\Image Printer.csproj,File,Image Printer\ImagePrinter.cs,170,3,T:System.Drawing.Bitmap,,,,,"char[,] asciiArray = new char[Picture.Height, Picture.Width];"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Image Printer\Image Printer.csproj,File,Image Printer\ImagePrinter.cs,170,3,P:System.Drawing.Image.Width,,,,,"char[,] asciiArray = new char[Picture.Height, Picture.Width];"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Image Printer\Image Printer.csproj,File,Image Printer\ImagePrinter.cs,170,3,T:System.Drawing.Bitmap,,,,,"char[,] asciiArray = new char[Picture.Height, Picture.Width];"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Image Printer\Image Printer.csproj,File,Image Printer\ImagePrinter.cs,170,3,P:System.Drawing.Image.Height,,,,,"char[,] asciiArray = new char[Picture.Height, Picture.Width];"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Image Printer\Image Printer.csproj,File,Image Printer\ImagePrinter.cs,156,2,T:System.Drawing.Bitmap,,,,,"public ImagePrinter(Bitmap image, double resolution, bool invert, ASCIISet set) : this(image, resolution, invert)  		{  			SelectedASCIISet = set;  		}"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Image Printer\Image Printer.csproj,File,Image Printer\ImagePrinter.cs,151,2,T:System.Drawing.Bitmap,,,,,"public ImagePrinter(Bitmap image, double resolution, bool invert) : this(image, resolution)  		{  			if (invert) ReverseGrayscale();  		}"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Image Printer\Image Printer.csproj,File,Image Printer\ImagePrinter.cs,146,2,T:System.Drawing.Bitmap,,,,,"public ImagePrinter(Bitmap image, double resolution) : this(image)  		{  			UpdateResolution(resolution);  		}"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Image Printer\Image Printer.csproj,File,Image Printer\ImagePrinter.cs,139,2,T:System.Drawing.Bitmap,,,,,"public ImagePrinter(Bitmap image)  		{  			OriginalPicture = image;  			Picture = OriginalPicture;    			Name = ""Gradient Test"";  		}"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Image Printer\Image Printer.csproj,File,Image Printer\ImagePrinter.cs,142,3,T:System.Drawing.Bitmap,,,,,Picture = OriginalPicture;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Image Printer\Image Printer.csproj,File,Image Printer\ImagePrinter.cs,142,3,T:System.Drawing.Bitmap,,,,,Picture = OriginalPicture;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Image Printer\Image Printer.csproj,File,Image Printer\ImagePrinter.cs,141,3,T:System.Drawing.Bitmap,,,,,OriginalPicture = image;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Image Printer\Image Printer.csproj,File,Image Printer\ImagePrinter.cs,118,3,T:System.Drawing.Bitmap,,,,,Picture = OriginalPicture;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Image Printer\Image Printer.csproj,File,Image Printer\ImagePrinter.cs,118,3,T:System.Drawing.Bitmap,,,,,Picture = OriginalPicture;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Image Printer\Image Printer.csproj,File,Image Printer\ImagePrinter.cs,117,3,T:System.Drawing.Bitmap,,,,,OriginalPicture = new(filePath);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Image Printer\Image Printer.csproj,File,Image Printer\ImagePrinter.cs,117,3,M:System.Drawing.Bitmap.#ctor(System.String),,,,,OriginalPicture = new(filePath);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Image Printer\Image Printer.csproj,File,Image Printer\ImagePrinter.cs,117,3,T:System.Drawing.Bitmap,,,,,OriginalPicture = new(filePath);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Image Printer\Image Printer.csproj,File,Image Printer\ImagePrinter.cs,76,26,T:System.Drawing.Bitmap,,,,,OriginalPicture
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Image Printer\Image Printer.csproj,File,Image Printer\ImagePrinter.cs,71,31,T:System.Drawing.Bitmap,,,,,private set;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Image Printer\Image Printer.csproj,File,Image Printer\ImagePrinter.cs,71,26,T:System.Drawing.Bitmap,,,,,get;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Image Printer\Image Printer.csproj,File,Image Printer\ImagePrinter.cs,71,2,T:System.Drawing.Bitmap,,,,,public Bitmap Picture
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Image Printer\Image Printer.csproj,File,Image Printer\ImagePrinter.cs,156,2,T:System.Drawing.Bitmap,,,,,"public ImagePrinter(Bitmap image, double resolution, bool invert, ASCIISet set) : this(image, resolution, invert)  		{  			SelectedASCIISet = set;  		}"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Image Printer\Image Printer.csproj,File,Image Printer\ImagePrinter.cs,151,2,T:System.Drawing.Bitmap,,,,,"public ImagePrinter(Bitmap image, double resolution, bool invert) : this(image, resolution)  		{  			if (invert) ReverseGrayscale();  		}"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Image Printer\Image Printer.csproj,File,Image Printer\ImagePrinter.cs,146,2,T:System.Drawing.Bitmap,,,,,"public ImagePrinter(Bitmap image, double resolution) : this(image)  		{  			UpdateResolution(resolution);  		}"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Image Printer\Image Printer.csproj,File,Image Printer\ImagePrinter.cs,139,2,T:System.Drawing.Bitmap,,,,,"public ImagePrinter(Bitmap image)  		{  			OriginalPicture = image;  			Picture = OriginalPicture;    			Name = ""Gradient Test"";  		}"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Image Printer\Image Printer.csproj,File,Image Printer\ImagePrinter.cs,142,3,T:System.Drawing.Bitmap,,,,,Picture = OriginalPicture;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Image Printer\Image Printer.csproj,File,Image Printer\ImagePrinter.cs,142,3,T:System.Drawing.Bitmap,,,,,Picture = OriginalPicture;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Image Printer\Image Printer.csproj,File,Image Printer\ImagePrinter.cs,141,3,T:System.Drawing.Bitmap,,,,,OriginalPicture = image;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Image Printer\Image Printer.csproj,File,Image Printer\ImagePrinter.cs,118,3,T:System.Drawing.Bitmap,,,,,Picture = OriginalPicture;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Image Printer\Image Printer.csproj,File,Image Printer\ImagePrinter.cs,118,3,T:System.Drawing.Bitmap,,,,,Picture = OriginalPicture;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Image Printer\Image Printer.csproj,File,Image Printer\ImagePrinter.cs,117,3,T:System.Drawing.Bitmap,,,,,OriginalPicture = new(filePath);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Image Printer\Image Printer.csproj,File,Image Printer\ImagePrinter.cs,117,3,M:System.Drawing.Bitmap.#ctor(System.String),,,,,OriginalPicture = new(filePath);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Image Printer\Image Printer.csproj,File,Image Printer\ImagePrinter.cs,117,3,T:System.Drawing.Bitmap,,,,,OriginalPicture = new(filePath);
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,Image Resizer\Image Resizer.csproj,File,Image Resizer\Image Resizer.csproj,,,System.Drawing.Common 9.0.3,,,,,"System.Drawing.Common, 9.0.3  Recommendation:  Remove System.Drawing.Common, and replace with new package System.Drawing.Common 10.0.3"
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,Image Resizer\Image Resizer.csproj,File,Image Resizer\Image Resizer.csproj,,,,,,,,Current target framework: net8.0-windows10.0.26100.0 Recommended target framework: net10.0--windows10.0.26100.0
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Image Resizer\Image Resizer.csproj,File,Image Resizer\Program.cs,31,4,T:System.Drawing.Imaging.ImageFormat,,,,,"resizedBitmap.Save(folder + imageFileName, image.RawFormat);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Image Resizer\Image Resizer.csproj,File,Image Resizer\Program.cs,31,4,P:System.Drawing.Image.RawFormat,,,,,"resizedBitmap.Save(folder + imageFileName, image.RawFormat);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Image Resizer\Image Resizer.csproj,File,Image Resizer\Program.cs,31,4,"M:System.Drawing.Image.Save(System.String,System.Drawing.Imaging.ImageFormat)",,,,,"resizedBitmap.Save(folder + imageFileName, image.RawFormat);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Image Resizer\Image Resizer.csproj,File,Image Resizer\Program.cs,29,4,T:System.Drawing.Bitmap,,,,,Bitmap resizedBitmap = imagePrinter.Picture;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Image Resizer\Image Resizer.csproj,File,Image Resizer\Program.cs,24,4,T:System.Drawing.Imaging.ImageFormat,,,,,"string imageFileName = $""{imagePath.Split('\\')[^1].Split('.')[0]} {newWidth}x{newHeight}.{image.RawFormat}"";"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Image Resizer\Image Resizer.csproj,File,Image Resizer\Program.cs,24,4,P:System.Drawing.Image.RawFormat,,,,,"string imageFileName = $""{imagePath.Split('\\')[^1].Split('.')[0]} {newWidth}x{newHeight}.{image.RawFormat}"";"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Image Resizer\Image Resizer.csproj,File,Image Resizer\Program.cs,22,4,P:System.Drawing.Image.Width,,,,,float percentage = newWidth / image.Width;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Image Resizer\Image Resizer.csproj,File,Image Resizer\Program.cs,20,4,P:System.Drawing.Image.Height,,,,,int newHeight = image.Height / x;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Image Resizer\Image Resizer.csproj,File,Image Resizer\Program.cs,19,4,P:System.Drawing.Image.Width,,,,,int newWidth = image.Width / x;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Image Resizer\Image Resizer.csproj,File,Image Resizer\Program.cs,13,3,T:System.Drawing.Bitmap,,,,,Bitmap image = new(imagePath);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Image Resizer\Image Resizer.csproj,File,Image Resizer\Program.cs,13,3,M:System.Drawing.Bitmap.#ctor(System.String),,,,,Bitmap image = new(imagePath);
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,Un Text Filer\Un Text Filer.csproj,File,Un Text Filer\Un Text Filer.csproj,,,System.Drawing.Common 9.0.3,,,,,"System.Drawing.Common, 9.0.3  Recommendation:  Remove System.Drawing.Common, and replace with new package System.Drawing.Common 10.0.3"
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,Un Text Filer\Un Text Filer.csproj,File,Un Text Filer\Un Text Filer.csproj,,,,,,,,Current target framework: net8.0-windows10.0.26100.0 Recommended target framework: net10.0--windows10.0.26100.0
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Un Text Filer\Un Text Filer.csproj,File,Un Text Filer\Program.cs,29,2,T:System.Drawing.Bitmap,,,,,"public static Bitmap ASCIItoImage(char[,] array)"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Un Text Filer\Un Text Filer.csproj,File,Un Text Filer\Program.cs,38,5,"M:System.Drawing.Bitmap.SetPixel(System.Int32,System.Int32,System.Drawing.Color)",,,,,"image.SetPixel(y, x, gray);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Un Text Filer\Un Text Filer.csproj,File,Un Text Filer\Program.cs,31,3,T:System.Drawing.Bitmap,,,,,"Bitmap image = new(array.GetLength(0), array.Length);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Un Text Filer\Un Text Filer.csproj,File,Un Text Filer\Program.cs,31,3,"M:System.Drawing.Bitmap.#ctor(System.Int32,System.Int32)",,,,,"Bitmap image = new(array.GetLength(0), array.Length);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Un Text Filer\Un Text Filer.csproj,File,Un Text Filer\Program.cs,21,3,M:System.Drawing.Image.Save(System.String),,,,,"image.Save($""C:\\Users\\jrsco\\source\\repos\\Image Printer\\Un Text Filer\\GrayScale Images\\{name}.bmp"");"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Un Text Filer\Un Text Filer.csproj,File,Un Text Filer\Program.cs,19,3,T:System.Drawing.Bitmap,,,,,Bitmap image = ASCIItoImage(ASCIIarray);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Un Text Filer\Un Text Filer.csproj,File,Un Text Filer\Program.cs,11,3,T:System.Drawing.Bitmap,,,,,"ImagePrinter imagePrinter = new(new Bitmap(0, 0));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Un Text Filer\Un Text Filer.csproj,File,Un Text Filer\Program.cs,11,3,"M:System.Drawing.Bitmap.#ctor(System.Int32,System.Int32)",,,,,"ImagePrinter imagePrinter = new(new Bitmap(0, 0));"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,Video Printer\Video Printer.csproj,File,Video Printer\Video Printer.csproj,,,System.Drawing.Common 9.0.3,,,,,"System.Drawing.Common, 9.0.3  Recommendation:  Remove System.Drawing.Common, and replace with new package System.Drawing.Common 10.0.3"
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,Video Printer\Video Printer.csproj,File,Video Printer\Video Printer.csproj,,,,,,,,Current target framework: net8.0-windows10.0.26100.0 Recommended target framework: net10.0--windows10.0.26100.0
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Video Printer\Video Printer.csproj,File,Video Printer\Program.cs,38,4,T:System.Drawing.Image,,,,,frames[i] = Bitmap.FromFile(exportPath) as Bitmap;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Video Printer\Video Printer.csproj,File,Video Printer\Program.cs,38,4,T:System.Drawing.Image,,,,,frames[i] = Bitmap.FromFile(exportPath) as Bitmap;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Video Printer\Video Printer.csproj,File,Video Printer\Program.cs,38,4,M:System.Drawing.Image.FromFile(System.String),,,,,frames[i] = Bitmap.FromFile(exportPath) as Bitmap;
